ale,Eskimo-Aleut,,,,,,,,,,,,,,,,
alf,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Bendic,,,,,,,,,,,
alh,Mangarrayi-Maran,Maran,,,,,,,,,,,,,,,
ali,Nuclear Trans New Guinea,Madang,Croisilles,,,,,,,,,,,,,,
alj,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Mangyan,,,,,,,,,,,,,
alk,Austroasiatic,Bahnaric,,,,,,,,,,,,,,,
all,Dravidian,South Dravidian,South Dravidian I,Tamil-Kannada,Tamil-Kota,Tamil-Toda,Tamil-Irula,Tamil-Kodagu,Tamil-Malayalam,Malayalamoid,,,,,,,
alm,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Northern Vanuatu,Espiritu Santo,South Santo,,,,,,,
aln,Indo-European,Albanian,,,,,,,,,,,,,,,
alo,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,West Piru Bay,Hoamoal,East Hoamoal,,,,,
alp,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Three Rivers,Amalumute,Northwest Seram,Ulat Inai,,,,,
alq,Algic,Algonquian,Eastern Great Lakes Algonquian,Ojibwa-Potawatomi,Ojibwa,Severn-Algonquin,,,,,,,,,,,
alr,Chukotko-Kamchatkan,Chukotian,,,,,,,,,,,,,,,
als,Indo-European,Albanian,Albanian-Tosk,,,,,,,,,,,,,,
alt,Turkic,Common Turkic,South Siberian Turkic,Altay Turkic,,,,,,,,,,,,,
alu,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,Malaita,Southern Malaita,,,,,,
alw,Afro-Asiatic,Cushitic,East Cushitic,Highland East Cushitic,Sidaama-Hadiyya-Kambaata,Hadiyya-Kambaata,Kambaataic,,,,,,,,,,
alx,Nuclear Torricelli,Wapei-Palei,Palai,Nuclear Palai,Bragat-Aruop-Amol,,,,,,,,,,,,
aly,Pama-Nyungan,Arandic-Thura-Yura,Arandic,Aranda,,,,,,,,,,,,,
alz,Nilotic,Western Nilotic,Luo-Burun,Southern Lwoo,Adhola-Alur-Luo,,,,,,,,,,,,
ama,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup IV,Tupi-Guarani Subgroup IV.B,,,,,,,,,,,,,
amb,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Tivoid,North Tivoid,,,,,,,,,,
amc,Panoan,Mainline Pano,Pano Nawa,Headwaters,,,,,,,,,,,,,
ame,Arawakan,Western Maipuran,,,,,,,,,,,,,,,
amf,South Omotic,AHK,Hamer-Karo,,,,,,,,,,,,,,
amg,Iwaidjan Proper,,,,,,,,,,,,,,,,
amh,Afro-Asiatic,Semitic,West Semitic,Ethiosemitic,South Ethiopic,Transversal South Ethiopic,Amharic-Argobba,,,,,,,,,,
ami,Austronesian,Nuclear Austronesian,East Formosan,Central East Formosan,,,,,,,,,,,,,
amj,Furan,,,,,,,,,,,,,,,,
amk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,West New Guinea,Yapen,Central-Western Yapen,Ansus-Ambai,,,,,,,
aml,Austroasiatic,Khasi-Palaung,Khasian,,,,,,,,,,,,,,
amm,Left May,Nuclear Left May,,,,,,,,,,,,,,,
amn,Border,Warisic,,,,,,,,,,,,,,,
amo,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Basa-Eastern Kainji,Eastern Kainji,Jos,,,,,,,,,
amp,Sepik,Sepik Hill,Eastern Sepik Hill,,,,,,,,,,,,,,
amq,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,East Piru Bay,Solehua,Seram Straits,Uliase,Hatuhaha,Saparuan,Elpaputi,
amr,Harakmbut,,,,,,,,,,,,,,,,
ams,Japonic,Ryukyuan,Amami,Nuclear Amami,Oshima,,,,,,,,,,,,
amt,Amto-Musan,,,,,,,,,,,,,,,,
amu,Otomanguean,Eastern Otomanguean,Amuzgo-Mixtecan,Amuzgoan,,,,,,,,,,,,,
amv,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,West Central Maluku,,,,,,,,,,
amw,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Northwest Semitic,Aramaic,Western Aramaic,,,,,,,,,,
amx,Pama-Nyungan,Arandic-Thura-Yura,Arandic,Aranda,,,,,,,,,,,,,
amy,Western Daly,Wagaydy,Ame-Manda,,,,,,,,,,,,,,
amz,Pama-Nyungan,Paman,Northern Pama,Uradhic,,,,,,,,,,,,,
ana,,,,,,,,,,,,,,,,,
anb,Zaparoan,Iquito-Arabela,Arabela-Andoa,,,,,,,,,,,,,,
anc,Afro-Asiatic,Chadic,West Chadic,West Chadic A,West Chadic A.2-3,West Chadic A A.3,,,,,,,,,,,
and,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,West New Guinea,Yapen,Central-Western Yapen,Ansus-Ambai,,,,,,,
ane,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Southern New Caledonian,,,,,,,,
anf,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Ka-Togo,Kebu-Animere,,,,,,,,,,,,
ang,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,,,,,,,,,,
anh,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Sogeram,Atan,,,,,,,,,,,
ani,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,Andic,,,,,,,,,,,,,
anj,Lower Sepik-Ramu,Ramu,Annaberg,Aian,,,,,,,,,,,,,
ank,Afro-Asiatic,Chadic,West Chadic,West Chadic A,West Chadic A.2-3,West Chadic A A.3,Angas Proper 2,,,,,,,,,,
anl,Sino-Tibetan,Mruic,,,,,,,,,,,,,,,
anm,Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,Old Kuki,,,,,,,,,,,,,
ann,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Oboloic,,,,,,,,,,,
ano,,,,,,,,,,,,,,,,,
anp,Indo-European,Indo-Iranian,Indo-Aryan,Bihari,Maithili-Magahi,Maithilic,,,,,,,,,,,
anq,Jarawa-Onge,,,,,,,,,,,,,,,,
anr,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Southern zone,Maharastric,Marathic,,,,,,,,,,,
ans,Chocoan,Unclassified Chocoan,,,,,,,,,,,,,,,
ant,Pama-Nyungan,Desert Nyungic,Wati,Unclassified Wati,,,,,,,,,,,,,
anu,Nilotic,Western Nilotic,Luo-Burun,Northern Lwoo,,,,,,,,,,,,,
anv,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Mamfe,Kendem-Denya,,,,,,,,,,
anw,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,Efik-Ibibio,,,,,,,,,,
anx,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,East Manus,,,,,,,
any,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Central Tano,Bia,Northern Bia,Anyinic,,,,,,,
anz,,,,,,,,,,,,,,,,,
aoa,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Galician Romance,Macro-Portuguese,Lower Guinea Portuguese,,,,,
aob,Tirio,,,,,,,,,,,,,,,,
aoc,Cariban,Venezuelan,Pemong-Panare,Pemongan,,,,,,,,,,,,,
aod,Lower Sepik-Ramu,Ramu,Ataitan,,,,,,,,,,,,,,
aoe,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Kewa-Huli,Sau-Angal-Kewa,Angal-Kewa,Angal Mendi,,,,,,,,,,,
aof,Nuclear Torricelli,Wapei-Palei,Palai,Nuclear Palai,Bragat-Aruop-Amol,,,,,,,,,,,,
aog,Lower Sepik-Ramu,Lower Sepik,,,,,,,,,,,,,,,
aoh,Chocoan,,,,,,,,,,,,,,,,
aoi,,,,,,,,,,,,,,,,,
aoj,Nuclear Torricelli,Arapesh,Mufian-Bukiyip-Abu,,,,,,,,,,,,,,
aok,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Southern New Caledonian,Houailou,,,,,,,
aol,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Flores-Lembata,Sika-Lamaholot,Lamaholotic,Lamaholot Barat,Alorese-Lamalera,,,,,,,
aom,Koiarian,Baraic,,,,,,,,,,,,,,,
aon,Nuclear Torricelli,Arapesh,,,,,,,,,,,,,,,
aor,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Northern Vanuatu,Espiritu Santo,East Santo,,,,,,,
aos,Border,Taikat-Awyi,,,,,,,,,,,,,,,
aot,Sino-Tibetan,Brahmaputran,Bodo-Garo,Kochic,,,,,,,,,,,,,
aou,Tai-Kadai,Kadaic,Southwestern Kra,Western Kra,Gelaoic,Northern Gelao,,,,,,,,,,,
aox,Arawakan,Northern Maipuran,Wapishanan,,,,,,,,,,,,,,
aoz,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Timoric A,West Extra-Ramelaic,Oe-Cusse,,,,,,,,,
apb,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,,,,,,,,
apc,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Levantine Arabic,,,,,,,,,,
apd,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Egyptic Arabic,Egypto-Sudanic Arabic,Sudanese-Chadian Arabic,,,,,,,,
ape,Nuclear Torricelli,Arapesh,Mufian-Bukiyip-Abu,Bukiyip-Abu,,,,,,,,,,,,,
apf,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Northeastern Luzon,Nuclear Northeastern Luzon,Paranan-Pahanan,,,,,,,,,,
apg,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,Barito-Mahakam,,,,,,,,,,,,
aph,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Eastern Kiranti,Greater Yakkha,Athpariyic,,,,,,,,,,
api,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VI,,,,,,,,,,,,,,
apj,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,Southwestern Apachean,Eastern Southwestern Apachean,,,,,,,,,,,
apk,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,,,,,,,,,,,,,
apl,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,Southwestern Apachean,Eastern Southwestern Apachean,,,,,,,,,,,
apm,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,Southwestern Apachean,Western Southwestern Apachean,,,,,,,,,,,
apn,Nuclear-Macro-Je,Je,Je Setentrional,,,,,,,,,,,,,,
apo,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Ngero-Vitiaz linkage,Vitiaz linkage,Southwest New Britain,Arawe-Pasismanua,Arawe,West Arawe,,,
app,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Central Vanuatu,South Pentecost,,,,,,,,
apq,Great Andamanese,Central Great Andamanese,Middle Great Andamanese,,,,,,,,,,,,,,
apr,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Ngero-Vitiaz linkage,Vitiaz linkage,Korap linkage,,,,,,
aps,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Schouten,Siau,Sissano-Tumleo,Sera-Sissano,Sissanoic,,,,
apt,Sino-Tibetan,Macro-Tani,Tani,Western Tani,,,,,,,,,,,,,
apu,Arawakan,Southern Maipuran,Purus,,,,,,,,,,,,,,
apv,Nambiquaran,Nambikwara Complex,Northern Nambiquaran,,,,,,,,,,,,,,
apw,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,Athapaskan,Apachean,Southwestern Apachean,Western Southwestern Apachean,,,,,,,,,,,
apx,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Timoric A,Northern Timoric A,Wetar,Perai-Tugun-Aputai,Perai-Aputai,,,,,,,
apy,Cariban,,,,,,,,,,,,,,,,
apz,Angan,Northeast Angan,Kawacha-Safeyoka,,,,,,,,,,,,,,
aqc,Nakh-Daghestanian,Daghestanian,,,,,,,,,,,,,,,
aqd,Dogon,West Dogon,,,,,,,,,,,,,,,
aqg,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,,,,,,,,,,,,,
aqm,Kayagar,,,,,,,,,,,,,,,,
aqn,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Meso-Cordilleran,Alta,,,,,,,,,,,
aqp,,,,,,,,,,,,,,,,,
aqr,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Southern New Caledonian,Houailou,,,,,,,
aqz,Tupian,Tuparic,Nuclear Tuparic,Akuntsu-Mekens,,,,,,,,,,,,,
arb,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,,,,,,,,,,,
ard,Pama-Nyungan,Karnic,Palku,Arabana-Wangganguru,,,,,,,,,,,,,
are,Pama-Nyungan,Arandic-Thura-Yura,Arandic,Aranda,,,,,,,,,,,,,
arg,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Unshifted Western Romance,,,,,,,,,,
arh,Chibchan,Core Chibchan,Magdalenic,Northern Magdalenic,Arhuacic,Eastern-Southern Arhuacic,,,,,,,,,,,
ari,Caddoan,Northern Caddoan,Pawnee-Kitsai,Pawnee-Arikara,,,,,,,,,,,,,
arj,Tucanoan,Unclassified Tucanoan,,,,,,,,,,,,,,,
ark,Nuclear-Macro-Je,Jabuti,,,,,,,,,,,,,,,
arl,Zaparoan,Iquito-Arabela,Arabela-Andoa,,,,,,,,,,,,,,
arn,Araucanian,,,,,,,,,,,,,,,,
aro,Tacanan,Takanik-Chamik,Araona-Toromono,,,,,,,,,,,,,,
arp,Algic,Algonquian,Arapahoic,,,,,,,,,,,,,,
arq,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,North African Arabic,,,,,,,,,,
arr,Tupian,Purubora-Ramarama,Ramarama,,,,,,,,,,,,,,
ars,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Arabian Peninsula Arabic,,,,,,,,,,
aru,Arawan,,,,,,,,,,,,,,,,
arv,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Nuclear Lowland East Cushitic,Omo-Tana,Western Omo-Tana,,,,,,,,,
arw,Arawakan,Northern Maipuran,Caribbean,,,,,,,,,,,,,,
arx,Tupian,Monde,Gavianic,Gaviao-Zoro-Arua-Cinta-Larga,,,,,,,,,,,,,
ary,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,North African Arabic,Moroccan-Andalusian Arabic,,,,,,,,,
arz,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Egyptic Arabic,Egypto-Sudanic Arabic,,,,,,,,,
asa,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Northeast Coastal Bantu,Pare-Taveta,,,,,,,
asb,Siouan,Core Siouan,Mississppi Valley-Ohio Valley Siouan,Mississippi Valley,Dakotan,,,,,,,,,,,,
asc,Nuclear Trans New Guinea,Central and South New Guinea,Asmat-Kamoro,Asmat,,,,,,,,,,,,,
asd,Nuclear Trans New Guinea,Madang,Rai Coast,Evapia,Asas-Sinsauru,,,,,,,,,,,,
ase,Sign Languages,,,,,,,,,,,,,,,,
asf,Sign Languages,,,,,,,,,,,,,,,,
asg,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Kambari-Cicipu,Kambaric,West Kambaric,,,,,,,,,
ash,,,,,,,,,,,,,,,,,
asi,Nuclear Trans New Guinea,Central and South New Guinea,Asmat-Kamoro,Sabakor,,,,,,,,,,,,,
asj,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Beboid,Eastern Beboid,Nsari-Nooni-Ncane,,,,,,,,,
ask,Indo-European,Indo-Iranian,Nuristani,,,,,,,,,,,,,,
asl,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,West Piru Bay,,,,,,,
asm,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Eastern zone,Oriya-Gauda-Kamrupa,Gauda-Kamrupa,Kamta,Assamesic,,,,,,,,,
asn,Tupian,Tupi-Guarani,Subgroup V,,,,,,,,,,,,,,
aso,Nuclear Trans New Guinea,Kainantu-Goroka,Goroka,Gahuku,,,,,,,,,,,,,
asp,Sign Languages,,,,,,,,,,,,,,,,
asq,Sign Languages,,,,,,,,,,,,,,,,
asr,Austroasiatic,Mundaic,North Munda,Kherwarian,Mundaric,Asuric,,,,,,,,,,,
ass,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Tivoid,Central Tivoid,Central Tivoid B,,,,,,,,,
ast,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Asturo-Leonese,,,,,,,
asu,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup IV,Tupi-Guarani Subgroup IV.A,,,,,,,,,,,,,
asv,Central Sudanic,Mangbetu-Asua,Mangbetuic,,,,,,,,,,,,,,
asw,Auxiliary Sign Systems,,,,,,,,,,,,,,,,
asx,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Warup,,,,,,,,,,,,,
asy,Nuclear Trans New Guinea,Central and South New Guinea,Asmat-Kamoro,Asmat,Central-Yaosakor Asmat,,,,,,,,,,,,
asz,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,Raja Ampat-South Halmahera,Raja Ampat,,,,,,,,,
ata,,,,,,,,,,,,,,,,,
atb,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Burmish,Northern Burmish,High Northern Burmish,,,,,,,,,,,
atc,Panoan,Mainline Pano,Pano Nawa,Madre de Dios,,,,,,,,,,,,,
atd,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Manobo,Central and Southern Manobo,Central Manobo,East and Central Manobo,Ata-Tigwa,,,,,,,,
ate,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Sogeram,Atan,,,,,,,,,,,
atg,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-Central Edoid,Unclassified North-Central Edoid,,,,,,,,,,
ati,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,,,,,,,,,,,,,
atj,Algic,Algonquian,Cree-Montagnais-Naskapi,,,,,,,,,,,,,,
atk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,,,,,,,,,,,,,,
atl,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Central Philippine,Bikol,Inagta Bikol,,,,,,,,,,
atm,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Central Philippine,Bisayan,,,,,,,,,,,
atn,Indo-European,Indo-Iranian,Iranian,Western Iranian,Northwestern Iranian,Tatic,Southern Tatic,Vafsic,,,,,,,,,
ato,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Wide Grassfields,Narrow Grassfields,Southwest Grassfields,Menka-Atong,,,,,,,,
atp,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Cagayan Valley,Ibanagic,Atta,,,,,,,,,,
atq,Austronesian,Nuclear Austronesian,Malayo-Polynesian,South Sulawesi,Northern South Sulawesi,Pitu Ulunna Salu,Matangnga-Aralle-Tabulahan,,,,,,,,,,
atr,Cariban,Yawaperi,,,,,,,,,,,,,,,
ats,Algic,Algonquian,Arapahoic,,,,,,,,,,,,,,
att,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Cagayan Valley,Ibanagic,Atta,,,,,,,,,,
atu,Nilotic,Western Nilotic,Dinka-Nuer,Nuer-Reel,,,,,,,,,,,,,
atv,Turkic,Common Turkic,South Siberian Turkic,Altay Turkic,,,,,,,,,,,,,
atw,Palaihnihan,,,,,,,,,,,,,,,,
atx,,,,,,,,,,,,,,,,,
aty,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,South Vanuatu,,,,,,,,,
atz,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,,,,,,,,,,,,,
aua,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Temotu,Utupua-Vanikoro,Utupua,,,,,,,,
aub,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Riverine Phula,Downriver Riverine Phula,Phupha-Alugu,,,,,,,,
auc,,,,,,,,,,,,,,,,,
aud,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Nuclear Polynesian,,,,,,,
aue,Kxa,Ju-Kung,,,,,,,,,,,,,,,
aug,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Gbe,Western Gbe,,,,,,,,,,,,
auh,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Bwile-Bemba,Sabi,Southern Sabi,Bemba (M.40),,,,,,
aui,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,,,,,,,
auj,Afro-Asiatic,Berber,Ghadames-Awjila,,,,,,,,,,,,,,
auk,Nuclear Torricelli,Nuclear Maimai,Heyo-Yahang,,,,,,,,,,,,,,
aul,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Central Vanuatu,Malakula,Eastern Malakula linkage,,,,,,,
aum,Atlantic-Congo,Volta-Congo,Benue-Congo,Nupoid,Nupe-Gbagyi,Nupe-Asu,,,,,,,,,,,
aun,Nuclear Torricelli,West Wapei,One,Central-Northern One,,,,,,,,,,,,,
auo,Afro-Asiatic,Chadic,West Chadic,West Chadic B,West Chadic B B.1,Ngizim-Southwestern Bade,Shira-Southwestern Bade,Shira,,,,,,,,,
aup,Tirio,Nuclear Tirio,,,,,,,,,,,,,,,
auq,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Sarmi-Jayapura Bay,Sarmi,Anus-Podena,,,,,,
aur,Nuclear Torricelli,Kombio-Yambes,Unclassified Kombio-Yambes,,,,,,,,,,,,,,
aut,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Nuclear Polynesian,Northern Outlier Polynesian-East Polynesian,Solomons Northern Outlier Polynesian-East Polynesian,Central Northern Outlier Polynesian-East Polynesian,East Nuclear Polynesian,Central East Nuclear Polynesian,Tahitic,
auu,Nuclear Trans New Guinea,Paniai Lakes,Auye-Dao,,,,,,,,,,,,,,
auw,Border,Taikat-Awyi,,,,,,,,,,,,,,,
aux,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VIII,Guaja-Kaapor-Anambe,Guaja-Anambe,Guaja-Aure-Aura,,,,,,,,,,,
auy,Nuclear Trans New Guinea,Kainantu-Goroka,Kainantu,Gauwa,Auyana,Kosena-Awiyaana,,,,,,,,,,,
auz,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Eastern Arabic,Afghanistan-Uzbekistan Arabic,,,,,,,,,
ava,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,,,,,,,,,,,,,,
avb,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Ngero-Vitiaz linkage,Vitiaz linkage,Southwest New Britain,Arawe-Pasismanua,Arawe,East Arawe,,,
avd,Indo-European,Indo-Iranian,Iranian,Western Iranian,Northwestern Iranian,Tatic,Southern Tatic,,,,,,,,,,
ave,Indo-European,Indo-Iranian,Iranian,Eastern Iranian,Northeastern Iranian,,,,,,,,,,,,
avi,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Avikam-Alladian,,,,,,,,,,,,
avk,Artificial Language,,,,,,,,,,,,,,,,
avl,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,Egyptic Arabic,,,,,,,,,,
avn,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Ka-Togo,Avatime-Nyangbo,,,,,,,,,,,,
avo,Arawakan,Central Maipuran,,,,,,,,,,,,,,,
avs,Zaparoan,Zaparo-Abishira,,,,,,,,,,,,,,,
avt,Nuclear Torricelli,Wapei-Palei,Au-Olo-Elkei,,,,,,,,,,,,,,
